geneid	fiveprime	threeprime	Class
PHYGONAP_019457	40	NA	NA
PHYGONAP_019458	76	40	NA
PHYGONAP_019459	962	76	NA
PHYGONAP_019460	NA	962	NA
PHYGONAP_019462	NA	NA	NA
PHYGONAP_019463	171	NA	NA
PHYGONAP_019464	NA	171	NA
PHYGONAP_019465	172	NA	NA
PHYGONAP_019466	NA	172	NA
PHYGONAP_019467	241	NA	NA
PHYGONAP_019468	NA	241	NA
PHYGONAP_019469	309	NA	NA
PHYGONAP_019470	1038	309	NA
PHYGONAP_019471	NA	1038	NA
PHYGONAP_019472	1134	NA	NA
PHYGONAP_019473	NA	1134	NA
PHYGONAP_019474	281	NA	NA
PHYGONAP_019475	NA	281	BUSCO
PHYGONAP_019476	NA	NA	NA
PHYGONAP_019479	162	NA	NA
PHYGONAP_019480	NA	162	NA
PHYGONAP_019481	502	NA	NA
PHYGONAP_019482	NA	502	NA
PHYGONAP_019483	1103	NA	NA
PHYGONAP_019484	NA	1103	NA
PHYGONAP_019485	112	NA	NA
PHYGONAP_019486	NA	112	NA
PHYGONAP_019487	NA	NA	NA
PHYGONAP_019488	NA	NA	NA
PHYGONAP_019489	NA	NA	NA
PHYGONAP_019496	NA	NA	NA
PHYGONAP_019497	127	NA	NA
PHYGONAP_019498	NA	127	NA
PHYGONAP_019499	213	NA	NA
PHYGONAP_019500	NA	213	NA
PHYGONAP_019501	NA	NA	NA
PHYGONAP_019502	512	NA	NA
PHYGONAP_019503	NA	512	NA
PHYGONAP_019509	247	NA	NA
PHYGONAP_019510	627	247	NA
PHYGONAP_019511	NA	627	NA
PHYGONAP_019512	NA	NA	NA
PHYGONAP_019513	NA	NA	NA
PHYGONAP_019514	39	NA	NA
PHYGONAP_019515	NA	39	NA
PHYGONAP_019516	NA	NA	NA
PHYGONAP_019517	NA	NA	NA
PHYGONAP_019525	NA	NA	NA
PHYGONAP_019526	291	NA	NA
PHYGONAP_019527	NA	291	NA
PHYGONAP_019528	128	NA	NA
PHYGONAP_019529	606	128	NA
PHYGONAP_019530	NA	606	NA
PHYGONAP_019531	NA	NA	NA
PHYGONAP_019532	2327	NA	NA
PHYGONAP_019533	NA	2327	NA
PHYGONAP_019534	NA	NA	NA
PHYGONAP_019543	1500	NA	NA
PHYGONAP_019544	NA	1500	NA
PHYGONAP_019545	51	NA	NA
PHYGONAP_019546	NA	51	NA
PHYGONAP_019547	NA	NA	NA
PHYGONAP_019548	NA	NA	NA
PHYGONAP_019549	NA	NA	NA
PHYGONAP_019550	NA	NA	NA
PHYGONAP_019561	1078	NA	NA
PHYGONAP_019562	386	1078	NA
PHYGONAP_019563	NA	386	NA
PHYGONAP_019564	154	NA	NA
PHYGONAP_019565	NA	154	NA
PHYGONAP_019566	917	NA	NA
PHYGONAP_019567	NA	917	NA
PHYGONAP_019568	25	NA	NA
PHYGONAP_019569	NA	25	NA
PHYGONAP_019570	NA	NA	NA
PHYGONAP_019571	NA	NA	NA
PHYGONAP_019573	NA	NA	NA
PHYGONAP_019574	NA	NA	NA
PHYGONAP_019575	1581	NA	NA
PHYGONAP_019576	NA	1581	NA
PHYGONAP_019577	NA	NA	NA
PHYGONAP_019578	NA	NA	NA
PHYGONAP_019579	150	NA	NA
PHYGONAP_019580	403	150	NA
PHYGONAP_019581	NA	403	NA
PHYGONAP_019582	NA	NA	NA
PHYGONAP_019583	335	NA	NA
PHYGONAP_019584	NA	335	NA
PHYGONAP_019592	30	NA	NA
PHYGONAP_019593	363	30	NA
PHYGONAP_019594	214	363	NA
PHYGONAP_019595	NA	214	NA
PHYGONAP_019596	410	NA	NA
PHYGONAP_019597	NA	410	NA
PHYGONAP_019598	100	NA	NA
PHYGONAP_019599	NA	100	NA
PHYGONAP_019600	680	NA	NA
PHYGONAP_019601	NA	680	NA
PHYGONAP_019602	631	NA	NA
PHYGONAP_019603	NA	631	NA
PHYGONAP_019604	28	NA	NA
PHYGONAP_019605	NA	28	NA
PHYGONAP_019606	472	NA	NA
PHYGONAP_019607	NA	472	NA
PHYGONAP_019608	123	NA	NA
PHYGONAP_019609	192	123	NA
PHYGONAP_019610	NA	192	NA
PHYGONAP_019618	84	NA	NA
PHYGONAP_019619	NA	84	NA
PHYGONAP_019620	1506	NA	NA
PHYGONAP_019621	NA	1506	NA
PHYGONAP_019622	NA	NA	NA
PHYGONAP_019623	99	NA	NA
PHYGONAP_019624	NA	99	NA
PHYGONAP_019625	866	NA	RXLR
PHYGONAP_019626	NA	866	NA
PHYGONAP_019627	698	NA	NA
PHYGONAP_019628	NA	698	NA
PHYGONAP_019633	NA	NA	NA
PHYGONAP_019634	150	NA	NA
PHYGONAP_019635	NA	150	NA
PHYGONAP_019636	NA	NA	NA
PHYGONAP_019637	131	NA	NA
PHYGONAP_019638	NA	131	NA
PHYGONAP_019639	125	NA	NA
PHYGONAP_019640	NA	125	NA
PHYGONAP_019641	NA	NA	NA
PHYGONAP_019642	NA	NA	NA
PHYGONAP_019646	293	NA	NA
PHYGONAP_019647	NA	293	NA
PHYGONAP_019648	712	NA	NA
PHYGONAP_019649	NA	712	NA
PHYGONAP_019650	538	NA	NA
PHYGONAP_019651	207	538	NA
PHYGONAP_019652	NA	207	NA
PHYGONAP_019653	NA	NA	NA
PHYGONAP_019654	NA	NA	NA
PHYGONAP_019655	NA	NA	NA
PHYGONAP_019663	NA	NA	NA
PHYGONAP_019664	NA	NA	NA
PHYGONAP_019665	175	NA	NA
PHYGONAP_019666	114	175	NA
PHYGONAP_019667	NA	114	NA
PHYGONAP_019668	NA	NA	NA
PHYGONAP_019669	216	NA	NA
PHYGONAP_019670	56	216	NA
PHYGONAP_019671	NA	56	NA
PHYGONAP_019680	125	NA	NA
PHYGONAP_019681	NA	125	NA
PHYGONAP_019682	NA	NA	NA
PHYGONAP_019683	NA	NA	NA
PHYGONAP_019684	NA	NA	NA
PHYGONAP_019685	1476	NA	NA
PHYGONAP_019686	NA	1476	NA
PHYGONAP_019687	141	NA	NA
PHYGONAP_019688	NA	141	NA
PHYGONAP_019689	140	NA	NA
PHYGONAP_019690	NA	140	NA
PHYGONAP_019691	NA	NA	NA
PHYGONAP_019699	NA	NA	NA
PHYGONAP_019700	85	NA	NA
PHYGONAP_019701	158	85	NA
PHYGONAP_019702	NA	158	NA
PHYGONAP_019703	170	NA	NA
PHYGONAP_019704	NA	170	NA
PHYGONAP_019705	524	NA	NA
PHYGONAP_019706	NA	524	NA
PHYGONAP_019707	122	NA	NA
PHYGONAP_019708	NA	122	NA
PHYGONAP_019709	120	NA	NA
PHYGONAP_019710	1128	120	NA
PHYGONAP_019711	NA	1128	NA
PHYGONAP_019733	NA	NA	NA
PHYGONAP_019734	785	NA	NA
PHYGONAP_019735	7	785	NA
PHYGONAP_019736	NA	7	NA
PHYGONAP_019737	NA	NA	NA
PHYGONAP_019738	NA	NA	NA
PHYGONAP_019739	NA	NA	NA
PHYGONAP_019740	869	NA	NA
PHYGONAP_019741	NA	869	NA
PHYGONAP_019742	449	NA	NA
PHYGONAP_019743	NA	449	NA
PHYGONAP_019750	NA	NA	NA
PHYGONAP_019751	932	NA	NA
PHYGONAP_019752	NA	932	NA
PHYGONAP_019753	NA	NA	NA
PHYGONAP_019754	NA	NA	NA
PHYGONAP_019755	NA	NA	NA
PHYGONAP_019756	NA	NA	NA
PHYGONAP_019761	900	NA	NA
PHYGONAP_019762	NA	900	NA
PHYGONAP_019763	NA	NA	NA
PHYGONAP_019764	NA	NA	NA
PHYGONAP_019765	NA	NA	NA
PHYGONAP_019766	NA	NA	NA
PHYGONAP_019767	NA	NA	NA
PHYGONAP_019771	NA	NA	NA
PHYGONAP_019772	NA	NA	NA
PHYGONAP_019773	NA	NA	NA
PHYGONAP_019774	NA	NA	NA
PHYGONAP_019775	NA	NA	NA
PHYGONAP_019776	NA	NA	NA
PHYGONAP_019777	NA	NA	NA
PHYGONAP_019783	NA	NA	NA
PHYGONAP_019784	NA	NA	NA
PHYGONAP_019785	NA	NA	NA
PHYGONAP_019786	376	NA	NA
PHYGONAP_019787	NA	376	NA
PHYGONAP_019788	NA	NA	NA
PHYGONAP_019789	626	NA	NA
PHYGONAP_019790	NA	626	NA
PHYGONAP_019796	NA	NA	NA
PHYGONAP_019797	NA	NA	NA
PHYGONAP_019798	NA	NA	NA
PHYGONAP_019799	160	NA	NA
PHYGONAP_019800	NA	160	NA
PHYGONAP_019801	285	NA	NA
PHYGONAP_019802	NA	285	NA
PHYGONAP_019803	NA	NA	NA
PHYGONAP_019806	1030	NA	NA
PHYGONAP_019807	NA	1030	NA
PHYGONAP_019808	NA	NA	NA
PHYGONAP_019809	NA	NA	NA
PHYGONAP_019810	NA	NA	NA
PHYGONAP_019811	NA	NA	NA
PHYGONAP_019812	NA	NA	NA
PHYGONAP_019813	506	NA	NA
PHYGONAP_019814	NA	506	NA
PHYGONAP_019815	256	NA	NA
PHYGONAP_019816	NA	256	NA
PHYGONAP_019818	NA	NA	NA
PHYGONAP_019819	NA	NA	NA
PHYGONAP_019820	NA	NA	NA
PHYGONAP_019821	151	NA	NA
PHYGONAP_019822	NA	151	NA
PHYGONAP_019823	424	NA	NA
PHYGONAP_019824	NA	424	NA
PHYGONAP_019825	NA	NA	NA
PHYGONAP_019826	NA	NA	NA
PHYGONAP_019827	296	NA	NA
PHYGONAP_019828	NA	296	NA
PHYGONAP_019836	NA	NA	NA
PHYGONAP_019837	NA	NA	RXLR
PHYGONAP_019838	NA	NA	NA
PHYGONAP_019839	120	NA	NA
PHYGONAP_019840	NA	120	NA
PHYGONAP_019841	770	NA	NA
PHYGONAP_019842	NA	770	NA
PHYGONAP_019851	NA	NA	NA
PHYGONAP_019852	NA	NA	NA
PHYGONAP_019853	NA	NA	NA
PHYGONAP_019854	NA	NA	NA
PHYGONAP_019855	508	NA	NA
PHYGONAP_019856	NA	508	NA
PHYGONAP_019857	408	NA	NA
PHYGONAP_019858	NA	408	NA
PHYGONAP_019859	NA	NA	NA
PHYGONAP_019870	NA	NA	NA
PHYGONAP_019871	395	NA	NA
PHYGONAP_019872	NA	395	NA
PHYGONAP_019873	82	NA	NA
PHYGONAP_019874	NA	82	NA
PHYGONAP_019875	938	NA	NA
PHYGONAP_019876	115	938	NA
PHYGONAP_019877	NA	115	NA
PHYGONAP_019878	NA	NA	NA
PHYGONAP_019879	827	NA	NA
PHYGONAP_019880	NA	827	NA
PHYGONAP_019881	131	NA	NA
PHYGONAP_019882	NA	131	NA
PHYGONAP_019890	NA	NA	NA
PHYGONAP_019891	NA	NA	NA
PHYGONAP_019892	193	NA	NA
PHYGONAP_019893	NA	193	NA
PHYGONAP_019894	NA	NA	NA
PHYGONAP_019895	NA	NA	NA
PHYGONAP_019896	524	NA	NA
PHYGONAP_019897	NA	524	NA
PHYGONAP_019898	NA	NA	NA
PHYGONAP_019899	NA	NA	NA
PHYGONAP_019900	361	NA	NA
PHYGONAP_019901	NA	361	NA
PHYGONAP_019902	181	NA	NA
PHYGONAP_019903	672	181	NA
PHYGONAP_019904	NA	672	NA
PHYGONAP_019909	NA	NA	NA
PHYGONAP_019910	584	NA	NA
PHYGONAP_019911	NA	584	NA
PHYGONAP_019912	NA	NA	NA
PHYGONAP_019913	NA	NA	NA
PHYGONAP_019914	NA	NA	NA
PHYGONAP_019915	251	NA	NA
PHYGONAP_019916	NA	251	NA
PHYGONAP_019917	914	NA	NA
PHYGONAP_019918	NA	914	NA
PHYGONAP_019919	NA	NA	NA
PHYGONAP_019923	617	NA	NA
PHYGONAP_019924	NA	617	NA
PHYGONAP_019925	NA	NA	NA
PHYGONAP_019926	NA	NA	NA
PHYGONAP_019927	NA	NA	NA
PHYGONAP_019928	48	NA	NA
PHYGONAP_019929	NA	48	NA
PHYGONAP_019930	1491	NA	NA
PHYGONAP_019931	NA	1491	NA
PHYGONAP_019932	NA	NA	NA
PHYGONAP_019935	NA	NA	NA
PHYGONAP_019936	1051	NA	NA
PHYGONAP_019937	NA	1051	NA
PHYGONAP_019938	393	NA	RXLR
PHYGONAP_019939	NA	393	NA
PHYGONAP_019940	137	NA	NA
PHYGONAP_019941	119	137	NA
PHYGONAP_019942	180	119	NA
PHYGONAP_019943	NA	180	NA
PHYGONAP_019944	NA	NA	BUSCO
PHYGONAP_019945	391	NA	NA
PHYGONAP_019946	NA	391	NA
PHYGONAP_019947	NA	NA	NA
PHYGONAP_019948	1569	NA	NA
PHYGONAP_019949	NA	1569	NA
PHYGONAP_019950	NA	NA	NA
PHYGONAP_019951	NA	NA	NA
PHYGONAP_019952	342	NA	NA
PHYGONAP_019953	NA	342	NA
PHYGONAP_019954	345	NA	NA
PHYGONAP_019955	135	345	NA
PHYGONAP_019956	NA	135	NA
PHYGONAP_019957	NA	NA	NA
PHYGONAP_019958	201	NA	NA
PHYGONAP_019959	NA	201	NA
PHYGONAP_019960	1294	NA	NA
PHYGONAP_019961	NA	1294	NA
PHYGONAP_019962	436	NA	NA
PHYGONAP_019963	NA	436	NA
PHYGONAP_019966	NA	NA	NA
PHYGONAP_019967	NA	NA	NA
PHYGONAP_019968	198	NA	NA
PHYGONAP_019969	NA	198	NA
PHYGONAP_019970	NA	NA	NA
PHYGONAP_019971	199	NA	NA
PHYGONAP_019972	NA	199	NA
PHYGONAP_019973	360	NA	NA
PHYGONAP_019974	NA	360	NA
PHYGONAP_019975	NA	NA	NA
PHYGONAP_019977	886	NA	NA
PHYGONAP_019978	556	886	NA
PHYGONAP_019979	NA	556	NA
PHYGONAP_019980	159	NA	BUSCO
PHYGONAP_019981	NA	159	NA
PHYGONAP_019982	NA	NA	NA
PHYGONAP_019983	146	NA	NA
PHYGONAP_019984	NA	146	NA
PHYGONAP_019985	NA	NA	NA
PHYGONAP_019986	NA	NA	NA
PHYGONAP_019987	NA	NA	NA
PHYGONAP_019988	NA	NA	NA
PHYGONAP_019993	NA	NA	NA
PHYGONAP_019994	NA	NA	NA
PHYGONAP_019995	NA	NA	NA
PHYGONAP_019996	98	NA	NA
PHYGONAP_019997	16	98	NA
PHYGONAP_019998	NA	16	NA
PHYGONAP_019999	56	NA	NA
PHYGONAP_020000	NA	56	RXLR
PHYGONAP_020001	NA	NA	NA
PHYGONAP_020002	NA	NA	NA
PHYGONAP_020005	NA	NA	NA
PHYGONAP_020006	NA	NA	NA
PHYGONAP_020007	113	NA	NA
PHYGONAP_020008	NA	113	NA
PHYGONAP_020009	NA	NA	NA
PHYGONAP_020010	215	NA	NA
PHYGONAP_020011	NA	215	NA
PHYGONAP_020017	NA	NA	NA
PHYGONAP_020018	NA	NA	NA
PHYGONAP_020019	NA	NA	NA
PHYGONAP_020020	NA	NA	NA
PHYGONAP_020021	463	NA	NA
PHYGONAP_020022	NA	463	NA
PHYGONAP_020023	358	NA	NA
PHYGONAP_020024	154	358	NA
PHYGONAP_020025	NA	154	NA
PHYGONAP_020032	463	NA	NA
PHYGONAP_020033	NA	463	NA
PHYGONAP_020034	NA	NA	NA
PHYGONAP_020035	NA	NA	NA
PHYGONAP_020036	NA	NA	NA
PHYGONAP_020037	NA	NA	RXLR
PHYGONAP_020038	132	NA	NA
PHYGONAP_020039	NA	132	NA
PHYGONAP_020040	NA	NA	NA
PHYGONAP_020048	NA	NA	NA
PHYGONAP_020049	229	NA	NA
PHYGONAP_020050	NA	229	NA
PHYGONAP_020051	67	NA	NA
PHYGONAP_020052	NA	67	NA
PHYGONAP_020053	139	NA	NA
PHYGONAP_020054	NA	139	NA
PHYGONAP_020055	NA	NA	NA
PHYGONAP_020056	NA	NA	NA
PHYGONAP_020066	NA	NA	NA
PHYGONAP_020067	NA	NA	NA
PHYGONAP_020068	67	NA	BUSCO
PHYGONAP_020069	NA	67	NA
PHYGONAP_020070	NA	NA	NA
PHYGONAP_020071	NA	NA	NA
PHYGONAP_020072	NA	NA	NA
PHYGONAP_020073	627	NA	NA
PHYGONAP_020074	NA	627	NA
PHYGONAP_020078	872	NA	NA
PHYGONAP_020079	NA	872	NA
PHYGONAP_020080	NA	NA	NA
PHYGONAP_020081	460	NA	NA
PHYGONAP_020082	NA	460	NA
PHYGONAP_020083	NA	NA	NA
PHYGONAP_020084	NA	NA	NA
PHYGONAP_020085	130	NA	NA
PHYGONAP_020086	NA	130	NA
PHYGONAP_020087	NA	NA	NA
PHYGONAP_020088	NA	NA	NA
PHYGONAP_020089	955	NA	NA
PHYGONAP_020090	NA	955	NA
PHYGONAP_020091	438	NA	NA
PHYGONAP_020092	NA	438	NA
PHYGONAP_020093	NA	NA	NA
PHYGONAP_020094	NA	NA	NA
PHYGONAP_020095	NA	NA	NA
PHYGONAP_020096	NA	NA	NA
PHYGONAP_020097	971	NA	NA
PHYGONAP_020098	136	971	NA
PHYGONAP_020099	NA	136	NA
PHYGONAP_020100	NA	NA	NA
PHYGONAP_020101	NA	NA	NA
PHYGONAP_020102	187	NA	NA
PHYGONAP_020103	NA	187	NA
PHYGONAP_020104	1220	NA	NA
PHYGONAP_020105	NA	1220	NA
PHYGONAP_020106	NA	NA	NA
PHYGONAP_020107	87	NA	NA
PHYGONAP_020108	NA	87	NA
PHYGONAP_020119	NA	NA	NA
PHYGONAP_020120	NA	NA	NA
PHYGONAP_020121	NA	NA	NA
PHYGONAP_020122	194	NA	NA
PHYGONAP_020123	530	194	NA
PHYGONAP_020124	NA	530	NA
PHYGONAP_020125	1077	NA	NA
PHYGONAP_020126	NA	1077	NA
PHYGONAP_020127	314	NA	NA
PHYGONAP_020128	NA	314	NA
PHYGONAP_020129	NA	NA	NA
PHYGONAP_020130	141	NA	NA
PHYGONAP_020131	NA	141	NA
PHYGONAP_020139	1083	NA	NA
PHYGONAP_020140	NA	1083	NA
PHYGONAP_020141	172	NA	NA
PHYGONAP_020142	NA	172	NA
PHYGONAP_020143	603	NA	NA
PHYGONAP_020144	NA	603	NA
PHYGONAP_020145	296	NA	NA
PHYGONAP_020146	NA	296	NA
PHYGONAP_020147	NA	NA	NA
PHYGONAP_020148	NA	NA	NA
PHYGONAP_020157	237	NA	NA
PHYGONAP_020158	NA	237	NA
PHYGONAP_020159	NA	NA	NA
PHYGONAP_020160	160	NA	NA
PHYGONAP_020161	NA	160	NA
PHYGONAP_020162	511	NA	NA
PHYGONAP_020163	NA	511	NA
PHYGONAP_020175	NA	NA	NA
PHYGONAP_020176	104	NA	NA
PHYGONAP_020177	NA	104	NA
PHYGONAP_020178	NA	NA	NA
PHYGONAP_020179	175	NA	NA
PHYGONAP_020180	NA	175	NA
PHYGONAP_020181	NA	NA	NA
PHYGONAP_020182	57	NA	NA
PHYGONAP_020183	28	57	NA
PHYGONAP_020184	NA	28	NA
PHYGONAP_020188	NA	NA	NA
PHYGONAP_020189	219	NA	NA
PHYGONAP_020190	47	219	NA
PHYGONAP_020191	NA	47	NA
PHYGONAP_020192	239	NA	NA
PHYGONAP_020193	NA	239	NA
PHYGONAP_020194	NA	NA	NA
PHYGONAP_020195	520	NA	NA
PHYGONAP_020196	NA	520	NA
PHYGONAP_020202	NA	NA	NA
PHYGONAP_020203	671	NA	NA
PHYGONAP_020204	NA	671	NA
PHYGONAP_020205	NA	NA	NA
PHYGONAP_020206	342	NA	NA
PHYGONAP_020207	NA	342	NA
PHYGONAP_020215	670	NA	NA
PHYGONAP_020216	NA	670	NA
PHYGONAP_020217	NA	NA	NA
PHYGONAP_020218	NA	NA	RXLR
PHYGONAP_020219	1184	NA	NA
PHYGONAP_020220	NA	1184	NA
PHYGONAP_020221	NA	NA	NA
PHYGONAP_020222	NA	NA	NA
PHYGONAP_020226	124	NA	NA
PHYGONAP_020227	NA	124	NA
PHYGONAP_020228	NA	NA	NA
PHYGONAP_020229	NA	NA	NA
PHYGONAP_020230	144	NA	NA
PHYGONAP_020231	NA	144	NA
PHYGONAP_020232	NA	NA	NA
PHYGONAP_020233	1847	NA	NA
PHYGONAP_020234	NA	1847	NA
PHYGONAP_020235	NA	NA	NA
PHYGONAP_020236	1446	NA	NA
PHYGONAP_020237	NA	1446	NA
PHYGONAP_020238	NA	NA	NA
PHYGONAP_020239	NA	NA	NA
PHYGONAP_020240	NA	NA	NA
PHYGONAP_020241	NA	NA	NA
PHYGONAP_020242	417	NA	NA
PHYGONAP_020243	NA	417	NA
PHYGONAP_020244	NA	NA	NA
PHYGONAP_020255	259	NA	NA
PHYGONAP_020256	NA	259	NA
PHYGONAP_020257	NA	NA	NA
PHYGONAP_020258	69	NA	NA
PHYGONAP_020259	NA	69	NA
PHYGONAP_020260	128	NA	NA
PHYGONAP_020261	NA	128	NA
PHYGONAP_020262	NA	NA	NA
PHYGONAP_020273	NA	NA	NA
PHYGONAP_020274	NA	NA	NA
PHYGONAP_020275	473	NA	NA
PHYGONAP_020276	NA	473	NA
PHYGONAP_020277	NA	NA	NA
PHYGONAP_020278	NA	NA	NA
PHYGONAP_020279	NA	NA	NA
PHYGONAP_020280	130	NA	NA
PHYGONAP_020281	100	130	NA
PHYGONAP_020282	NA	100	NA
PHYGONAP_020285	187	NA	NA
PHYGONAP_020286	NA	187	NA
PHYGONAP_020287	612	NA	NA
PHYGONAP_020288	NA	612	NA
PHYGONAP_020289	472	NA	NA
PHYGONAP_020290	NA	472	NA
PHYGONAP_020291	NA	NA	NA
PHYGONAP_020292	NA	NA	NA
PHYGONAP_020293	NA	NA	NA
PHYGONAP_020294	NA	NA	NA
PHYGONAP_020295	304	NA	NA
PHYGONAP_020296	NA	304	NA
PHYGONAP_020303	NA	NA	NA
PHYGONAP_020304	NA	NA	NA
PHYGONAP_020305	NA	NA	NA
PHYGONAP_020306	213	NA	NA
PHYGONAP_020307	962	213	NA
PHYGONAP_020308	NA	962	NA
PHYGONAP_020309	NA	NA	NA
PHYGONAP_020310	18	NA	NA
PHYGONAP_020311	NA	18	NA
PHYGONAP_020312	732	NA	NA
PHYGONAP_020313	NA	732	NA
PHYGONAP_020314	NA	NA	NA
PHYGONAP_020315	NA	NA	NA
PHYGONAP_020340	NA	NA	NA
PHYGONAP_020341	NA	NA	RXLR
PHYGONAP_020342	NA	NA	NA
PHYGONAP_020343	NA	NA	NA
PHYGONAP_020344	NA	NA	NA
PHYGONAP_020345	NA	NA	NA
PHYGONAP_020346	144	NA	NA
PHYGONAP_020347	NA	144	NA
PHYGONAP_020350	NA	NA	NA
PHYGONAP_020351	929	NA	NA
PHYGONAP_020352	NA	929	NA
PHYGONAP_020353	NA	NA	NA
PHYGONAP_020354	NA	NA	NA
PHYGONAP_020355	NA	NA	NA
PHYGONAP_020356	NA	NA	NA
PHYGONAP_020357	NA	NA	NA
PHYGONAP_020358	NA	NA	NA
PHYGONAP_020359	NA	NA	NA
PHYGONAP_020368	NA	NA	NA
PHYGONAP_020369	262	NA	NA
PHYGONAP_020370	NA	262	NA
PHYGONAP_020371	1038	NA	NA
PHYGONAP_020372	NA	1038	NA
PHYGONAP_020373	145	NA	NA
PHYGONAP_020374	1440	145	NA
PHYGONAP_020375	NA	1440	NA
PHYGONAP_020376	NA	NA	NA
PHYGONAP_020377	NA	NA	NA
PHYGONAP_020378	519	NA	NA
PHYGONAP_020379	883	519	NA
PHYGONAP_020380	NA	883	NA
PHYGONAP_020382	NA	NA	NA
PHYGONAP_020383	1536	NA	NA
PHYGONAP_020384	NA	1536	NA
PHYGONAP_020385	NA	NA	NA
PHYGONAP_020386	352	NA	NA
PHYGONAP_020387	NA	352	NA
PHYGONAP_020396	NA	NA	NA
PHYGONAP_020397	91	NA	NA
PHYGONAP_020398	NA	91	NA
PHYGONAP_020399	298	NA	NA
PHYGONAP_020400	NA	298	NA
PHYGONAP_020401	NA	NA	NA
PHYGONAP_020402	NA	NA	NA
PHYGONAP_020403	NA	NA	NA
PHYGONAP_020404	NA	NA	NA
PHYGONAP_020405	246	NA	NA
PHYGONAP_020406	NA	246	NA
PHYGONAP_020416	80	NA	NA
PHYGONAP_020417	NA	80	NA
PHYGONAP_020418	NA	NA	NA
PHYGONAP_020419	299	NA	NA
PHYGONAP_020420	NA	299	NA
PHYGONAP_020421	1110	NA	NA
PHYGONAP_020422	NA	1110	NA
PHYGONAP_020423	347	NA	NA
PHYGONAP_020424	NA	347	NA
PHYGONAP_020425	NA	NA	NA
PHYGONAP_020426	NA	NA	NA
PHYGONAP_020431	139	NA	NA
PHYGONAP_020432	NA	139	NA
PHYGONAP_020433	97	NA	NA
PHYGONAP_020434	NA	97	NA
PHYGONAP_020435	445	NA	NA
PHYGONAP_020436	NA	445	NA
PHYGONAP_020437	NA	NA	NA
PHYGONAP_020438	177	NA	NA
PHYGONAP_020439	NA	177	NA
PHYGONAP_020440	NA	NA	NA
PHYGONAP_020441	NA	NA	NA
PHYGONAP_020444	1131	NA	NA
PHYGONAP_020445	NA	1131	NA
PHYGONAP_020446	1232	NA	NA
PHYGONAP_020447	NA	1232	NA
PHYGONAP_020448	NA	NA	NA
PHYGONAP_020449	NA	NA	NA
PHYGONAP_020454	NA	NA	NA
PHYGONAP_020455	NA	NA	NA
PHYGONAP_020456	NA	NA	NA
PHYGONAP_020457	NA	NA	NA
PHYGONAP_020458	421	NA	NA
PHYGONAP_020459	NA	421	NA
PHYGONAP_020460	NA	NA	NA
PHYGONAP_020462	505	NA	NA
PHYGONAP_020463	NA	505	NA
PHYGONAP_020464	NA	NA	NA
PHYGONAP_020465	NA	NA	NA
PHYGONAP_020466	167	NA	NA
PHYGONAP_020467	NA	167	NA
PHYGONAP_020468	NA	NA	NA
PHYGONAP_020469	NA	NA	NA
PHYGONAP_020470	NA	NA	NA
PHYGONAP_020492	NA	NA	NA
PHYGONAP_020493	NA	NA	NA
PHYGONAP_020494	NA	NA	NA
PHYGONAP_020495	NA	NA	NA
PHYGONAP_020498	NA	NA	NA
PHYGONAP_020499	NA	NA	NA
PHYGONAP_020500	NA	NA	NA
PHYGONAP_020501	NA	NA	NA
PHYGONAP_020502	NA	NA	NA
PHYGONAP_020508	NA	NA	NA
PHYGONAP_020509	NA	NA	NA
PHYGONAP_020510	NA	NA	NA
PHYGONAP_020511	NA	NA	NA
PHYGONAP_020518	NA	NA	NA
PHYGONAP_020519	NA	NA	NA
PHYGONAP_020520	NA	NA	NA
PHYGONAP_020521	586	NA	NA
PHYGONAP_020522	NA	586	NA
PHYGONAP_020530	NA	NA	NA
PHYGONAP_020531	307	NA	NA
PHYGONAP_020532	NA	307	NA
PHYGONAP_020533	190	NA	NA
PHYGONAP_020534	NA	190	NA
PHYGONAP_020535	NA	NA	NA
PHYGONAP_020536	NA	NA	NA
PHYGONAP_020537	NA	NA	NA
PHYGONAP_020538	113	NA	NA
PHYGONAP_020539	NA	113	NA
PHYGONAP_020550	NA	NA	NA
PHYGONAP_020551	NA	NA	NA
PHYGONAP_020552	192	NA	NA
PHYGONAP_020553	NA	192	NA
PHYGONAP_020554	NA	NA	NA
PHYGONAP_020561	NA	NA	NA
PHYGONAP_020562	162	NA	NA
PHYGONAP_020563	72	162	NA
PHYGONAP_020564	NA	72	NA
PHYGONAP_020565	293	NA	NA
PHYGONAP_020566	NA	293	NA
PHYGONAP_020567	NA	NA	NA
PHYGONAP_020568	NA	NA	NA
PHYGONAP_020569	NA	NA	NA
PHYGONAP_020570	NA	NA	NA
PHYGONAP_020577	NA	NA	NA
PHYGONAP_020578	282	NA	NA
PHYGONAP_020579	NA	282	NA
PHYGONAP_020580	NA	NA	NA
PHYGONAP_020581	398	NA	NA
PHYGONAP_020582	NA	398	NA
PHYGONAP_020583	240	NA	NA
PHYGONAP_020584	NA	240	NA
PHYGONAP_020585	68	NA	NA
PHYGONAP_020586	NA	68	NA
PHYGONAP_020592	NA	NA	NA
PHYGONAP_020593	NA	NA	NA
PHYGONAP_020594	NA	NA	NA
PHYGONAP_020595	NA	NA	NA
PHYGONAP_020596	233	NA	NA
PHYGONAP_020597	NA	233	NA
